stress_q1,stress_q2,stress_q3,stress_q4,stress_q5,scws,income,investment,country,std_income,std_investment
6,6,6,6,6,36,17.29235638768741,9.146302994457507,Country A,NA,NA
9,6,7,8,8,36,11.690309514110108,4.112662268462469,Country A,NA,NA
2,3,3,1,2,54,31.502591022559493,12.250023850775113,Country A,NA,NA
3,3,7,3,3,41,18.18338238752439,7.982357598822857,Country A,NA,NA
2,5,3,3,4,42,14.493458332047283,6.801513477258498,Country A,NA,NA
6,4,10,6,5,52,10.508496816586494,6.811724474652278,Country A,NA,NA
10,4,6,7,8,41,7.9750314752100575,9.58728824692383,Country A,NA,NA
7,7,8,8,4,40,15.351024223174115,10.445098327564335,Country A,NA,NA
7,4,9,4,7,38,16.631262884921302,7.920741998243528,Country A,NA,NA
8,6,10,7,9,50,13.344018639491669,5.809526803745191,Country A,NA,NA
5,5,3,5,8,49,19.566986507629636,4.760137883325877,Country A,NA,NA
2,3,5,1,1,57,22.995444614331255,11.88995609220103,Country A,NA,NA
2,2,2,5,1,48,22.967132648132612,7.79571712170582,Country A,NA,NA
9,10,1,5,8,34,12.092752858350979,5.750538709893659,Country A,NA,NA
6,7,8,8,6,40,8.650166045138185,4.071844677622926,Country A,NA,NA
3,3,1,3,3,39,13.655185000626147,4.079556917691473,Country A,NA,NA
2,6,5,2,3,48,20.937468470244127,4.333749988860678,Country A,NA,NA
1,4,4,0,2,49,18.04168414285156,8.011231353939404,Country A,NA,NA
2,4,2,5,6,48,10.624942182564684,3.37244507671995,Country A,NA,NA
1,2,3,3,0,58,27.99517564225336,12.17197963004534,Country A,NA,NA
4,5,8,3,4,44,12.012327868143165,4.162564891963844,Country A,NA,NA
3,5,4,2,4,48,20.123367926027925,8.83645560775564,Country A,NA,NA
7,4,3,2,2,47,20.41615105614757,9.471780918142631,Country A,NA,NA
0,3,0,2,-0,59,25.51344645285962,11.536184922021445,Country A,NA,NA
4,3,6,2,2,45,13.996618315100516,6.419220809232885,Country A,NA,NA
9,7,5,5,4,45,18.256854220824188,9.591408146523598,Country A,NA,NA
7,10,10,8,10,35,9.058202417532755,3.51797487498186,Country A,NA,NA
5,5,7,4,5,53,16.91907192513408,8.242844460619255,Country A,NA,NA
-0,2,1,0,2,59,31.942516502161524,11.601174916722417,Country A,NA,NA
5,3,7,6,8,41,15.797622734218093,8.039048672141824,Country A,NA,NA
10,9,8,10,7,36,3.0128971230471766,3.034932243998729,Country A,NA,NA
6,8,8,6,5,40,15.594969467468259,3.7097739544078303,Country A,NA,NA
6,4,10,4,5,44,11.914143142116849,6.72620221285399,Country A,NA,NA
7,6,8,6,7,37,12.099215298652563,5.130883122056158,Country A,NA,NA
7,7,10,7,7,39,9.674816575495953,3.2180429192799105,Country A,NA,NA
6,4,10,9,5,43,10.636686040952654,2.7105349146400712,Country A,NA,NA
5,4,7,0,3,40,14.55187270450455,7.993837189230857,Country A,NA,NA
6,5,2,6,6,48,15.447942528429843,8.47238023227699,Country A,NA,NA
3,1,2,5,2,50,13.620434808554862,5.0599409640052695,Country A,NA,NA
-0,0,2,1,3,54,22.424391215068795,8.460267469834967,Country A,NA,NA
6,7,6,10,9,30,1.3454293901601844,0.9639980626492957,Country A,NA,NA
4,6,6,6,5,52,14.370294217319925,8.587963334748174,Country A,NA,NA
6,7,8,8,10,42,13.22386732890332,8.409932267611804,Country A,NA,NA
6,6,5,7,6,33,12.445454918546842,0.5514711909178498,Country A,NA,NA
3,2,3,5,3,49,21.49420891377459,7.3811263977633095,Country A,NA,NA
9,6,4,7,6,47,19.67481971212057,9.887859867648029,Country A,NA,NA
8,6,8,9,10,37,-2.834174031869317,0.062175554185651905,Country A,NA,NA
3,4,0,2,2,58,19.348974203694567,9.338265623613637,Country A,NA,NA
6,7,6,9,4,37,10.848168556229151,3.839426806568344,Country A,NA,NA
7,8,3,7,7,39,2.567413762127835,3.7335671813155167,Country A,NA,NA
2,6,4,4,4,40,15.657112899236633,7.434438278868035,Country A,NA,NA
10,7,8,7,8,34,9.663253277649325,5.966475546964232,Country A,NA,NA
4,3,1,4,4,51,16.34000156505429,5.2460168445583015,Country A,NA,NA
6,8,5,5,2,48,8.76006156635271,6.145558882289428,Country A,NA,NA
8,4,8,5,5,34,5.09277965569782,2.3378507449262393,Country A,NA,NA
6,7,7,6,6,46,10.189480088240511,2.50463438219718,Country A,NA,NA
2,2,1,4,3,41,12.283555121274482,3.0654202332792853,Country A,NA,NA
7,8,7,7,8,35,7.296407762050774,0.2776655614951995,Country A,NA,NA
6,5,6,7,8,55,12.159904395858808,5.874072906404624,Country A,NA,NA
6,9,3,8,9,43,14.547384958291795,5.902488220706813,Country A,NA,NA
6,7,5,3,6,45,21.403868344943053,10.336344524033285,Country A,NA,NA
3,1,7,1,2,41,16.33833649277812,3.8468021573910516,Country A,NA,NA
7,5,6,6,6,47,20.280719345392512,7.53507183862357,Country A,NA,NA
6,2,1,-0,3,51,15.102500383591417,9.27038401066248,Country A,NA,NA
6,4,3,5,4,44,10.952939159094345,5.339083067028229,Country A,NA,NA
6,2,5,4,5,56,20.719547350783074,13.141280552774507,Country A,NA,NA
7,10,6,9,8,48,18.923476113198404,11.569883418334204,Country A,NA,NA
10,9,8,7,7,39,13.806596266243202,6.559452520628663,Country A,NA,NA
7,5,0,6,6,38,10.326996900918608,3.570954243762483,Country A,NA,NA
6,9,3,7,4,44,15.11349704697834,8.273040833667002,Country A,NA,NA
4,1,0,5,4,49,24.63290706324433,11.907827236200259,Country A,NA,NA
9,10,6,10,10,41,13.856014247221164,4.155276285477571,Country A,NA,NA
6,6,10,7,9,34,6.591834311218312,3.782781245539754,Country A,NA,NA
8,8,8,6,8,37,16.870726440707852,10.662662429559072,Country A,NA,NA
3,5,5,4,5,42,7.661260053836889,4.401284496765545,Country A,NA,NA
10,10,9,10,10,45,1.7709778272095171,6.523333981374606,Country A,NA,NA
9,10,8,7,8,50,6.278055945297352,2.5036602529658207,Country A,NA,NA
9,6,9,8,8,41,7.960411519810282,4.155141806448333,Country A,NA,NA
1,0,-0,0,0,57,20.038464348605192,6.402887265662093,Country A,NA,NA
5,5,8,6,6,41,18.1560670299083,10.313103458133783,Country A,NA,NA
1,1,0,1,3,49,21.000488807642295,9.417762996892733,Country A,NA,NA
8,6,9,9,10,41,8.90497300235092,5.221815842934799,Country A,NA,NA
5,5,4,8,5,41,9.12582556419632,2.7502767328941164,Country A,NA,NA
4,6,4,7,3,53,15.979538944904217,10.558888351753758,Country A,NA,NA
4,2,10,7,3,34,9.878921719591515,4.2580006418100815,Country A,NA,NA
6,2,7,4,5,39,12.905373521651732,8.3000122139717,Country A,NA,NA
6,3,5,3,5,54,19.13784152838579,12.9517432326231,Country A,NA,NA
7,9,5,7,7,37,14.443146209071433,5.606733394296647,Country A,NA,NA
10,10,7,6,8,35,5.434613168720988,3.4466103970491684,Country A,NA,NA
2,0,3,0,0,46,27.21112994938761,10.974673829878599,Country A,NA,NA
1,-0,5,2,1,50,27.808807343322556,10.679532888992224,Country A,NA,NA
6,6,7,8,6,49,24.91744196609047,9.712479032461896,Country A,NA,NA
6,7,8,7,7,33,13.462002104622915,4.290481668953623,Country A,NA,NA
5,4,0,2,3,43,16.65933557244528,7.103490955672294,Country A,NA,NA
3,1,5,7,4,44,18.464927920349414,6.383518461157541,Country A,NA,NA
6,8,7,5,7,46,15.227828205146556,10.120303465405197,Country A,NA,NA
7,9,4,6,8,37,15.947702138147942,6.781675291598161,Country A,NA,NA
7,6,7,7,8,35,11.943952092097906,3.7872032477735083,Country A,NA,NA
3,2,2,1,1,49,23.0936085793954,13.336050886083797,Country A,NA,NA
4,3,5,2,3,49,17.46544011849788,8.25179418574983,Country A,NA,NA
7,7,7,6,8,42,9.573449863941393,3.631633432517066,Country A,NA,NA
2,5,1,1,4,60,19.107523280555615,9.062465376314218,Country A,NA,NA
5,4,8,7,4,52,14.994019422868279,9.954963579243447,Country A,NA,NA
5,7,7,6,8,51,21.164780126706223,11.367659045446846,Country A,NA,NA
1,4,3,1,4,50,17.73176390084817,7.930304182754076,Country A,NA,NA
10,9,9,7,10,23,6.585340331190954,1.9597318096676748,Country A,NA,NA
4,0,6,4,3,37,8.273707511862064,-1.8309100847619248,Country A,NA,NA
8,8,5,6,7,50,21.21838403489142,8.890532316805341,Country A,NA,NA
9,8,7,6,5,39,12.742095819630169,9.848810263553936,Country A,NA,NA
6,0,2,6,5,40,16.625050045622654,5.4446364289696225,Country A,NA,NA
7,7,10,7,8,36,17.507090528485296,7.5447661978513345,Country A,NA,NA
6,7,8,6,6,45,11.875796391351253,7.884728208396266,Country A,NA,NA
6,6,7,3,6,35,14.766358694787172,4.058916226171779,Country A,NA,NA
5,1,3,3,1,51,19.878296998385313,8.193210389026724,Country A,NA,NA
2,3,1,1,1,44,13.628800787868759,8.468758114508052,Country A,NA,NA
6,5,9,8,6,31,6.277311991180255,2.91954624713192,Country A,NA,NA
3,2,5,0,-0,54,21.46186641065183,10.855222712660698,Country A,NA,NA
5,6,3,3,8,49,14.597285230926788,6.344851451854078,Country A,NA,NA
7,6,6,5,5,42,7.3025991184227586,5.142123913536793,Country A,NA,NA
5,6,3,8,5,40,13.165849348932742,8.754105476205275,Country A,NA,NA
3,5,1,1,3,57,21.92406208027392,10.202808781920176,Country A,NA,NA
8,4,9,6,8,39,7.577203063133222,3.5836950819014195,Country A,NA,NA
4,7,5,3,6,33,7.5575533732449625,7.784645748897322,Country A,NA,NA
2,3,5,0,0,47,17.6926319584135,5.135088546013453,Country A,NA,NA
4,8,6,6,7,38,14.85459364462153,6.266233658321797,Country A,NA,NA
5,5,5,4,3,51,23.252623178581672,13.200373155805538,Country A,NA,NA
2,2,3,2,3,54,22.710429856842996,7.27740007358769,Country A,NA,NA
1,2,4,3,2,47,18.560728268437703,5.187136296081576,Country A,NA,NA
7,10,6,8,6,46,16.930889671824406,7.397274629739127,Country A,NA,NA
10,9,10,10,10,37,11.547757481338163,11.574909605727084,Country A,NA,NA
6,7,7,3,7,47,18.345871476956166,7.942897435460423,Country A,NA,NA
2,3,1,0,3,43,19.992344534605515,7.8582471929857505,Country A,NA,NA
3,6,8,5,7,56,18.303733835819745,11.362257615267445,Country A,NA,NA
5,5,7,6,4,56,21.697637441930713,12.513841332356666,Country A,NA,NA
5,10,5,6,9,44,12.379486113228564,4.352071877743896,Country A,NA,NA
7,6,7,8,6,56,16.233502918441992,9.0382707471329,Country A,NA,NA
7,8,5,9,7,36,5.695192440352718,6.587842404320344,Country A,NA,NA
0,-0,0,1,-0,51,20.90924561108136,5.847569889434696,Country A,NA,NA
5,4,5,2,2,48,20.989476270865026,9.859728572469988,Country A,NA,NA
3,5,4,3,3,35,13.490039340821738,3.9104267514291258,Country A,NA,NA
10,9,10,9,9,42,12.063583997704947,6.687518525537198,Country A,NA,NA
1,5,4,-0,0,59,31.009195145012868,14.790524180813737,Country A,NA,NA
0,3,4,0,-0,46,24.77985084797911,11.054140185948265,Country A,NA,NA
8,6,8,6,8,44,16.378181631477446,6.236299604524955,Country A,NA,NA
7,3,6,3,5,41,14.71640267364251,6.72916147813394,Country A,NA,NA
2,2,5,2,1,50,21.97405888191503,7.928307617030597,Country A,NA,NA
5,7,0,7,5,46,13.098370115836413,8.280951308023752,Country A,NA,NA
5,5,5,5,7,46,16.835281237570637,5.632584388953898,Country A,NA,NA
8,7,9,9,7,45,16.227224408469684,11.289561510968172,Country A,NA,NA
7,8,5,6,8,40,20.105698085297533,7.566517594044794,Country A,NA,NA
6,7,5,6,8,44,7.560047739257623,4.864976623904303,Country A,NA,NA
4,3,1,4,3,44,18.08068284991333,7.96773421398173,Country A,NA,NA
9,6,9,9,7,30,12.111308467649373,5.159055050835441,Country A,NA,NA
10,5,10,9,7,35,3.947636472103106,1.0118718749332443,Country A,NA,NA
6,8,7,5,4,52,21.82518802716612,11.729699361856373,Country A,NA,NA
6,4,6,7,3,44,6.91104740703882,8.155305975382486,Country A,NA,NA
4,5,6,1,3,42,10.722060565683927,5.956148666257381,Country A,NA,NA
6,6,6,6,5,50,15.045044965792533,9.9913601638222609,Country A,NA,NA
6,8,4,9,8,39,15.167850268755197,6.8103242464634635,Country A,NA,NA
6,4,7,5,8,47,17.05049757016713,8.126805520554058,Country A,NA,NA
6,5,6,6,4,49,28.10007198079461,10.867029732649275,Country A,NA,NA
0,3,2,0,0,48,19.358461580480835,9.258604994891385,Country A,NA,NA
9,10,5,6,7,46,15.409354663201084,6.4285938097031385,Country A,NA,NA
2,3,3,3,4,50,19.778166550201696,5.422614098295902,Country A,NA,NA
6,7,7,7,4,41,15.572699522609236,8.47776194409436,Country A,NA,NA
3,1,5,3,2,49,8.775494209249306,6.133035545119606,Country A,NA,NA
0,0,1,-0,1,45,11.536443629989456,-0.35022578178102126,Country A,NA,NA
8,5,7,9,7,38,17.203647109989628,7.541818032844643,Country A,NA,NA
3,5,5,1,3,47,16.225590224509602,5.677935468550269,Country A,NA,NA
10,10,7,10,10,37,8.612244614565416,8.804960226466537,Country A,NA,NA
6,8,8,7,9,33,9.409339776080376,2.782453857741599,Country A,NA,NA
6,5,7,7,5,42,11.582642576181897,5.773115678552197,Country A,NA,NA
4,2,6,3,1,36,16.261132059100074,5.158600979970223,Country A,NA,NA
3,4,3,4,4,57,25.972423049888192,14.175828972647157,Country A,NA,NA
7,2,4,7,8,42,15.1662861900401,8.218919796365098,Country A,NA,NA
1,2,1,-0,1,34,9.581931029950942,2.3964441238126932,Country A,NA,NA
8,9,5,8,9,35,3.7824699850808976,1.7396177082318829,Country A,NA,NA
1,0,4,2,4,56,19.32266655429031,8.504183884507457,Country A,NA,NA
4,1,9,5,1,51,17.714914313054393,8.519820076281066,Country A,NA,NA
5,5,7,8,5,38,11.226289644021893,4.759546914821371,Country A,NA,NA
9,4,7,10,10,41,14.274702323084218,10.293732585654933,Country A,NA,NA
3,2,0,6,3,53,19.28663472548919,4.819727321221588,Country A,NA,NA
1,1,5,0,2,52,30.08562465031296,9.369559816933943,Country A,NA,NA
9,8,10,10,10,26,7.181024419766957,3.925013379469879,Country A,NA,NA
8,10,8,8,7,34,-0.03373245052578966,1.0745931094112748,Country A,NA,NA
5,8,2,7,10,46,18.384349232839032,9.136727697573845,Country A,NA,NA
3,3,5,6,2,46,17.896407571439916,9.322254392063762,Country A,NA,NA
5,0,6,2,1,40,12.249287051544723,6.969016286420951,Country A,NA,NA
3,4,3,2,1,39,11.613108757605113,2.893211112783554,Country A,NA,NA
7,7,7,5,8,36,12.908427296896757,6.233404877083571,Country A,NA,NA
5,-0,9,4,5,45,16.785251451196448,5.105994429758717,Country A,NA,NA
4,3,-0,6,4,42,20.650177027469653,7.390088806545731,Country A,NA,NA
1,0,0,2,1,49,18.546132994198906,3.859508561904067,Country A,NA,NA
9,9,8,9,10,45,21.078767171814178,12.282881158415021,Country A,NA,NA
8,7,7,10,9,45,20.813792662412613,10.86671127835437,Country A,NA,NA
8,8,9,6,6,38,17.282544464544955,8.796600574395553,Country A,NA,NA
3,2,3,2,4,51,17.988196533737828,7.380242623526607,Country A,NA,NA
3,7,3,5,6,46,17.409683945793137,5.7302732384925275,Country A,NA,NA
7,5,6,6,9,32,9.49003642480418,5.6844787788598055,Country A,NA,NA
3,2,6,5,4,45,17.183287600417586,9.90074008909577,Country A,NA,NA
4,5,4,4,4,47,21.653598457597933,11.303890102716405,Country A,NA,NA
4,2,2,2,4,57,30.420740168331033,13.303375887161963,Country A,NA,NA
0,1,0,1,3,45,16.256782066444458,8.562545098235518,Country A,NA,NA
0,0,2,0,2,53,36.492687454471394,17.391799295364937,Country A,NA,NA
6,7,4,5,6,43,14.873116380118145,8.233972537737571,Country A,NA,NA
6,7,7,6,7,42,10.927514826452907,3.8456342051305317,Country A,NA,NA
0,1,3,3,2,51,27.74937370666116,14.00378835219437,Country A,NA,NA
3,0,0,1,1,41,17.746139425809492,4.678300743300715,Country A,NA,NA
5,6,8,7,8,45,15.09125682053746,6.060881759135632,Country A,NA,NA
10,8,10,8,9,32,3.064226433821572,5.393355039047306,Country A,NA,NA
4,1,2,4,4,45,19.223642359529276,7.409169625427766,Country A,NA,NA
5,3,1,3,4,34,13.63547912846104,5.672767126452751,Country A,NA,NA
4,5,6,6,3,46,18.29915044166006,9.713055645283903,Country A,NA,NA
10,10,8,10,10,40,6.550375566231313,4.522552886297307,Country A,NA,NA
4,8,4,6,3,39,13.612015439680373,5.75463012167193,Country A,NA,NA
4,5,9,5,4,42,15.886342150435087,6.784265291980567,Country A,NA,NA
4,0,10,3,4,52,27.067575524365225,13.217561371081782,Country A,NA,NA
10,7,10,10,9,28,12.567141405128373,5.372752374779251,Country A,NA,NA
8,6,8,7,9,39,6.5882611732766545,4.674099679649818,Country A,NA,NA
7,7,5,6,6,52,16.38221205291562,13.488591847409985,Country A,NA,NA
6,6,9,7,8,41,12.285420909222623,5.54904037622054,Country A,NA,NA
2,3,4,3,0,59,20.063067346187424,7.054658658453687,Country A,NA,NA
3,3,6,3,3,48,19.636808912793292,10.2883745700521,Country A,NA,NA
5,6,2,0,2,46,19.126729975970818,6.051525420268875,Country A,NA,NA
7,8,9,10,8,41,13.702929804731584,5.9978863310243415,Country A,NA,NA
5,5,5,4,7,36,8.69942636286373,6.095963837667497,Country A,NA,NA
8,7,7,5,6,47,18.98138871467295,6.910357864736303,Country A,NA,NA
10,10,9,10,10,26,6.0090558831882674,2.2321780442342583,Country A,NA,NA
4,5,6,2,4,40,11.531666854996743,5.230109184380524,Country A,NA,NA
6,7,5,7,7,34,3.328595393318876,1.4675468489692038,Country A,NA,NA
5,6,4,4,3,47,11.381186327068907,8.12489290061553,Country A,NA,NA
0,1,3,0,-0,56,28.258037834116458,12.82366171726545,Country A,NA,NA
5,5,7,8,5,40,12.200684424862768,5.68569753919997,Country A,NA,NA
7,6,6,6,8,36,7.044297160678376,2.828643230744871,Country A,NA,NA
7,5,2,3,8,43,3.8562827988117814,4.9625722599419095,Country A,NA,NA
3,1,1,4,3,42,23.30188677097091,6.849913527936641,Country A,NA,NA
4,5,2,3,2,42,19.77771483491998,9.283747275886576,Country A,NA,NA
9,9,3,8,10,26,3.480316795712806,3.8750004272664627,Country A,NA,NA
9,9,10,7,7,38,12.03605894078974,9.309985226572733,Country A,NA,NA
1,3,5,1,2,55,10.44746126230924,3.2959720622496924,Country A,NA,NA
6,7,5,5,4,53,12.893102108876171,7.126038760977173,Country A,NA,NA
6,6,6,9,8,50,17.92868257005753,7.5959853240180255,Country A,NA,NA
5,6,6,6,7,46,16.124344922419127,7.220141952844639,Country A,NA,NA
8,6,4,9,6,40,11.60260902040442,5.597550554910431,Country A,NA,NA
0,4,3,1,2,40,17.127699253689148,6.616342043170129,Country A,NA,NA
2,3,1,3,3,54,25.583472857369685,13.198660296197673,Country A,NA,NA
4,6,1,6,2,49,15.49021283903079,4.153370017969495,Country A,NA,NA
2,-0,5,0,2,50,21.58502581515941,7.867639353815738,Country A,NA,NA
8,10,6,7,8,42,9.353783177479132,4.532662624845157,Country A,NA,NA
8,10,10,9,10,46,8.873106918849361,7.954442377780058,Country A,NA,NA
0,4,-0,1,2,47,21.339542178710207,7.985942401016618,Country A,NA,NA
0,2,3,-0,0,58,26.754463909170994,12.456782229334655,Country A,NA,NA
3,5,3,3,2,48,15.194977347942357,4.931351452092975,Country A,NA,NA
0,-0,0,2,0,45,27.88759860423466,11.110573778692807,Country A,NA,NA
2,6,3,3,2,46,15.069501709323335,6.1633016045047295,Country A,NA,NA
1,4,0,2,1,50,21.453751489802222,11.037945325650835,Country A,NA,NA
5,5,1,7,5,42,7.655480458472102,2.6480617381745244,Country A,NA,NA
4,6,6,7,5,43,14.139143415088636,4.3114745842326245,Country A,NA,NA
1,0,1,1,0,58,19.867069349334088,9.53428047258825,Country A,NA,NA
0,4,-0,2,0,47,12.468206608442696,3.18667070274246,Country A,NA,NA
9,8,10,9,9,31,9.37363273401456,4.536713580788574,Country A,NA,NA
2,1,2,2,2,48,18.692074654183415,10.516306595899323,Country A,NA,NA
2,3,0,1,2,52,16.101288513015493,10.300659204224498,Country A,NA,NA
10,7,7,10,7,32,18.06035582497751,8.375596846075215,Country A,NA,NA
2,1,4,0,3,48,18.014851245546353,7.118129124688741,Country A,NA,NA
-0,1,2,3,1,48,19.544064793381395,8.438026016782118,Country A,NA,NA
5,6,6,5,5,40,17.608832199517245,10.183415645947264,Country A,NA,NA
6,6,6,8,7,35,5.736609778086461,4.214176871560139,Country A,NA,NA
6,3,10,5,4,58,16.497959079934024,7.084878509600055,Country A,NA,NA
3,3,3,2,1,51,15.958121986832468,5.275952594543921,Country A,NA,NA
5,2,1,2,2,48,11.804355765217746,4.457337671648508,Country A,NA,NA
0,2,5,1,3,43,10.741512150607239,4.333553464285014,Country A,NA,NA
2,0,2,5,3,42,19.06236640831749,9.161245944979933,Country A,NA,NA
8,9,6,10,10,36,7.752709990883628,7.199625226397142,Country A,NA,NA
10,4,6,9,10,29,-0.6944152003724469,0.06640471003464299,Country A,NA,NA
5,3,10,7,6,47,15.792442705441017,9.452663425811977,Country A,NA,NA
7,4,6,10,6,39,7.665380586903808,2.0093687717261464,Country A,NA,NA
6,3,3,7,5,38,7.536883652948759,4.8925755223753145,Country A,NA,NA
10,9,10,9,10,36,10.994133520608557,10.574053277106001,Country A,NA,NA
5,4,6,7,6,50,19.082789177591483,9.745851008984115,Country A,NA,NA
8,6,5,2,3,44,6.232120528048352,7.040329501589053,Country A,NA,NA
9,6,4,9,8,44,14.538027996732797,6.482845367531427,Country A,NA,NA
6,4,4,8,4,39,12.043018073199098,7.406041987370514,Country A,NA,NA
9,9,8,9,8,44,16.836286252647042,10.687629053475812,Country A,NA,NA
0,0,0,1,2,46,19.48767439707602,9.459018650420052,Country A,NA,NA
6,4,7,7,6,42,14.036631787852194,9.642548606135797,Country A,NA,NA
5,6,7,5,7,38,21.511384050886647,8.048294903058636,Country A,NA,NA
7,10,4,8,6,41,10.039002664093909,7.342808503140317,Country A,NA,NA
5,3,3,5,5,39,18.799238547810138,9.395466815386495,Country A,NA,NA
7,6,8,5,5,35,8.755286487258722,4.741836541501929,Country A,NA,NA
0,-0,-0,0,0,57,26.4421421027548,12.823738950989508,Country A,NA,NA
6,7,3,7,5,36,7.248933590873346,-1.5166143709754785,Country A,NA,NA
5,7,1,7,8,35,7.287082219881011,7.553424069239826,Country A,NA,NA
4,6,4,7,4,54,12.946421848206462,8.503406565170398,Country A,NA,NA
4,4,4,3,5,50,23.232272218760613,10.973997799563108,Country A,NA,NA
9,9,7,7,8,41,10.98118674250616,4.188377493442848,Country A,NA,NA
3,1,3,0,2,53,22.796305926031582,9.486305822548388,Country A,NA,NA
5,7,7,7,7,41,14.117562107904673,7.4854751455335045,Country A,NA,NA
3,0,0,5,-0,53,20.79883281151859,9.695807997642103,Country A,NA,NA
7,9,7,7,8,40,-1.7605275320332439,-0.8706572859560531,Country A,NA,NA
6,6,6,6,7,45,14.527553167871343,5.13708996936162,Country A,NA,NA
5,3,7,4,3,47,17.652485351522397,8.941840356984592,Country A,NA,NA
9,8,2,7,8,43,7.668532892927036,4.86587313232563,Country A,NA,NA
0,-0,4,-0,0,55,17.16461795343953,8.428994807853488,Country A,NA,NA
3,0,2,4,4,43,4.900832350913326,2.538488469918388,Country A,NA,NA
5,7,10,4,5,48,17.355498504474024,8.166409206105735,Country A,NA,NA
4,0,2,0,5,49,18.47462593037033,6.429582467022838,Country A,NA,NA
3,1,5,0,2,45,19.900646548350753,10.373498862703006,Country A,NA,NA
6,8,6,10,7,45,10.383425458793292,9.223482195597478,Country A,NA,NA
10,10,10,9,9,34,6.696383939404971,4.550088076502919,Country A,NA,NA
4,4,4,6,9,46,22.45485995678319,7.922446093277523,Country A,NA,NA
0,-0,1,3,0,58,26.307132200953543,8.865529233767521,Country A,NA,NA
7,3,7,5,6,40,14.644020930151484,7.3206534293164855,Country A,NA,NA
3,2,6,6,5,47,21.16225317071806,5.737747519616368,Country A,NA,NA
8,6,5,5,7,47,19.163335196920244,9.617426412630724,Country A,NA,NA
2,0,5,2,2,51,20.803944118461125,8.671212138383236,Country A,NA,NA
10,8,7,6,9,43,18.719835790955663,9.172867366609108,Country A,NA,NA
10,9,10,7,9,36,-2.5533975300088656,1.3505935293141933,Country A,NA,NA
3,1,1,7,3,53,25.699331614910715,9.016844286424448,Country A,NA,NA
4,3,7,2,5,44,10.623099886283217,3.7334973387716697,Country A,NA,NA
6,8,8,6,6,38,17.45684495638494,7.078464189419857,Country A,NA,NA
7,5,9,7,8,34,15.677422808754567,6.752279486774329,Country A,NA,NA
3,5,5,3,1,46,9.802432931333927,7.326346736224469,Country B,-0.03292784477767896,0.5815866840561171
9,5,6,5,6,43,1.1765092203512495,0.3594865858441212,Country B,-1.470581796608125,-1.1601283535389697
6,1,1,8,4,39,3.9211212095053014,5.483057962244386,Country B,-1.0131464650824498,0.12076449056109642
8,5,5,9,5,46,12.223592375268794,8.473513142256163,Country B,0.37059872921146575,0.868378285564041
5,3,8,3,5,41,-0.5124372221830242,-0.22028543845822934,Country B,-1.7520728703638375,-1.3050713596145573
6,10,10,8,2,41,4.833661966566516,-3.8619002525448636,Country B,-0.8610563389055806,-2.215475063136216
2,7,9,5,8,33,4.20791678139611,0.9794895138916591,Country B,-0.9653472031006485,-1.0051276215270852
5,-0,1,6,-0,47,7.4922774460899095,4.74723818963113,Country B,-0.417953758985015,-0.06319045259221745
5,4,1,5,7,47,9.569156169455399,7.785214779687413,Country B,-0.07180730509076694,0.6963036949218534
4,5,5,3,5,35,6.571584701831101,1.104251738147111,Country B,-0.5714025496948165,-0.9739370654632222
8,3,7,8,4,50,3.258832825689659,7.547890380376477,Country B,-1.1235278623850569,0.6369725950941192
6,1,1,4,2,46,8.894047643420487,5.750318342227136,Country B,-0.18432539276325205,0.18757958555678386
3,9,4,8,7,56,18.91307940114427,12.856618549878462,Country B,1.485513233524045,1.9641546374696155
6,10,4,4,8,26,7.412490181186898,-2.8101580817900746,Country B,-0.43125163646885034,-1.9525395204475187
9,10,6,7,8,37,4.12657126899675,3.0598019360605373,Country B,-0.9789047885005416,-0.4850495159848657
9,10,10,4,4,46,7.373532701073476,5.8336932436919104,Country B,-0.43774454982108746,0.20842331092297767
5,4,6,4,0,50,12.69055279794167,7.2627958715089695,Country B,0.4484254663236117,0.5656989678772424
8,7,0,7,9,45,12.628245524304669,8.17108517602353,Country B,0.4380409207174449,0.7927712940058825
0,1,0,3,4,47,18.17134486709496,2.6213705243729155,Country B,1.3618908111824932,-0.5946573689067711
6,8,6,6,3,45,10.2598379029451,3.0409227277549102,Country B,0.04330631715751654,-0.48976931806127244
10,9,6,5,10,23,-1.702696179974975,-2.2019375764154843,Country B,-1.9504493633291626,-1.800484394103871
4,1,8,3,3,42,12.3611939004815,2.8185665867068046,Country B,0.3935323167469166,-0.54535835332329885
6,4,7,4,7,43,6.10631881669152,7.8298304974194,Country B,-0.6489468638847466,0.70745762435485
3,5,-0,3,2,42,11.680799314939247,8.43584822375945,Country B,0.28013321915654116,0.8589620559398625
8,0,5,6,3,34,6.651345437182237,2.2850601413390565,Country B,-0.5581090938029605,-0.6787349646652359
2,5,-0,7,10,39,10.126392964110615,2.975566693358378,Country B,0.021065494018435896,-0.5061083266604055
1,8,8,5,8,52,4.937360756729153,6.546008275013626,Country B,-0.8437732072118078,0.3865020687534065
0,4,3,3,4,50,16.070895528928386,6.339076011730814,Country B,1.0118159214880644,0.3347690029327034
4,10,1,2,2,46,12.528206677613602,2.004193091039846,Country B,0.42136777960226696,-0.7489517272400384
4,4,2,7,2,56,18.27061914209009,11.838127977269728,Country B,1.378436523681682,1.7095319943174319
-0,2,1,2,0,56,21.98804741439313,13.808574300520313,Country B,1.9980079023988546,2.202143575130078
